0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.9446471,-0.14456718,-1.0119817,-0.17386165,0.22800733,-0.9116627,-0.7255044,0.60435206,-0.4933092,-0.7144322,0.061737977,0.27176252,-0.39048818,0.35250258,0.35802084,0.028191827,0.25764167,-0.28217426,-0.82801145,-0.59651667,0.24971013,-0.6028927,0.21068051,-0.41650906,0.18402766,0.5645479,-0.9038526,-0.02190795,-0.3419147,1.0796609,0.54765314,0.6573596,0.19502658,-0.13759875,-0.45576686,0.18499638,-0.38469622,-0.020649733,0.6507146,-0.89633894,0.1975049,0.37074172,-0.5146723,-0.6941237,-0.36936882,-0.07812701,-0.36975172,0.5008944,-0.40051934,-0.111851685,-0.0760592,-0.415532,-1.4579259,0.96587956,-0.54891366,0.066101186,-0.1458858,0.04662071,-1.2277462,-0.28448468,-0.16533735,0.16277196,-0.12969841,0.50284624,-0.3472253,0.9967404,-0.04504673,-0.26503322,-1.1105925,-0.8035466,-0.17785168,0.06745866,-0.081025496,-0.58833843,0.77964795,0.17030126,0.58767146,-0.1785889,0.70047003,1.3023546,0.6136768,0.72921145,-0.91758746,-0.20115842,-0.47535792,-0.40712708,0.34028333,-0.15053472,-0.30839014,0.14496572,0.14459287,0.5803305,0.16097134,-0.08110558,0.15068953,1.6763376,-0.62011105,0.30965912,1.1791863,0.75996333
0.42291194,-0.23221342,-1.0087718,-0.3202973,0.49764064,-0.9369584,-0.43145898,0.35597533,-0.47176927,-0.61938286,-0.33665422,-0.122972086,-0.3132631,0.39122078,-0.010441327,0.016060812,-0.117006116,-0.30802727,-0.52538013,-0.9411053,0.17677747,0.07362231,0.8149158,-0.066894226,0.26711673,-0.105704166,-0.70508623,0.27229714,-0.66693276,0.34303966,0.8578683,0.8803763,0.62483776,0.2778444,-0.6918201,0.43883485,-0.37260398,-0.24071153,-0.11946314,-0.47479174,0.18024285,-0.19952421,-0.70008594,-0.7884538,0.16047215,0.20491618,-0.117342085,0.35873497,-0.13394347,0.16293222,-0.0019134972,-0.4647501,-0.31009415,0.60492194,-0.14700884,0.19364895,-0.03202219,-0.12613057,-0.53556085,0.2786432,0.31493366,-0.21906018,-0.14223143,0.042971637,-0.39403674,0.586987,-0.092370875,-0.3239306,-0.60784054,-0.17954198,-0.074984476,0.78905183,0.29641992,-0.19364323,0.61445504,-0.01412248,0.595345,-0.48227027,0.24768975,0.37266374,0.21541165,0.32147536,-0.8779974,0.35904253,-0.23664325,-0.68928725,0.085956365,-0.029181866,-0.23542361,-0.09027677,-0.057490245,0.65779084,0.20085196,0.30102044,0.5621191,0.9235419,0.13436992,-0.19123267,1.246451,0.4183234
0.5266023,-0.20689619,-0.63613206,-0.12347371,0.5957445,-1.0448972,-0.34071895,0.36678833,-0.2695281,-0.8740025,-0.34643808,0.24676363,0.03764529,0.6286622,0.34139222,-0.21928443,-0.07261352,-0.11110059,-1.0794393,-0.89823866,0.2624433,-0.29402786,0.6640882,-0.14282058,-0.13837482,-0.33078477,-0.5172663,0.3735352,-0.30833745,0.64744025,0.44665033,0.6043606,0.59775406,0.14772375,-0.8457084,0.6062865,0.011116416,-0.0942786,0.046744917,-0.41510335,0.3273322,-0.26430294,-0.26937145,-0.28198603,0.077804126,-0.047302373,-0.24828282,-0.09665535,0.1569259,-0.47608674,0.06720946,-0.73105985,-0.4398599,0.34475195,-0.34312287,0.13853723,-0.5476944,-0.49487478,-0.7177842,0.19009821,0.3695568,0.101292215,-0.060963042,-0.12519045,-0.097659595,0.59172577,0.30191922,-0.05216436,-0.58185923,-0.07914971,-0.1902096,0.33377045,0.0591304,-0.09813961,0.64731956,0.41730633,0.4461644,-0.21420696,0.019064888,0.47071174,0.06952812,0.958777,-0.8778898,-0.035686523,-0.39538297,-0.72914255,0.3460922,-0.21992528,0.0061343974,-0.5212562,-0.18884778,0.5923079,0.3403496,0.014550154,0.7457792,0.41471067,0.030101636,-0.037582874,1.1221975,0.31938294
1.0137286,-0.20799735,-0.50056905,-0.48016188,0.120464005,-1.2708573,-0.13057254,0.8037063,-0.46928638,-0.9680147,-0.2140337,0.09101984,-0.8959819,0.26138842,0.35547194,0.196943,0.21445061,0.033029716,-0.48785788,-0.3766133,0.37467876,-0.09643579,0.04767237,-0.118808895,-0.21100794,0.47315112,-0.5972107,-0.61375195,-0.28187495,0.71487606,0.68081576,0.6864585,0.25584716,0.4810584,-0.10860102,0.19383594,0.051854774,-0.25763816,0.5257573,-0.71885824,0.38147038,0.27680773,-0.003659962,-0.8120659,-0.021682147,-0.17738219,-0.3103766,0.44196385,0.18341184,0.048594415,-0.18827087,-0.2105736,-0.78028613,0.6615724,0.031887613,0.4332712,0.04581657,0.16904238,-0.7558877,0.12618312,-0.4209157,0.36036593,-0.5697505,0.6286075,0.22522913,1.0414729,-0.21814457,-0.58059907,-0.79979223,-0.4858262,-0.7156421,-0.44971368,-0.11882081,-0.18415466,0.74319273,0.34090415,0.9572648,-0.28095537,0.84180146,0.9759991,0.5523426,0.8189265,-0.98358166,-0.29109156,-0.30601066,-0.10301956,0.23426172,-0.30153233,0.31681335,0.06758184,-0.113556,0.8415919,0.20837446,0.23464264,0.2190699,0.84363806,-0.05752385,0.25389802,1.2657175,0.5753587
0.46356013,0.012786581,-1.0772558,-0.05566991,0.6519942,-1.174723,-0.77549297,0.93970746,-0.55793154,-1.0948496,-0.36190906,0.055450544,-0.3054109,0.54761153,-0.005300761,-0.018448357,-0.33020446,-0.17375799,-1.0023365,-1.0802879,0.06415129,-0.3059501,0.6237673,-0.26720846,0.11128091,-0.43496183,-0.34621212,0.35222447,-0.49933937,0.5002582,0.93098223,0.8709354,0.8609243,-0.31409654,-0.64008164,0.4074885,-0.366345,-0.13697124,0.41241425,-0.54841083,0.6133199,-0.17617919,-1.0337654,-0.8061765,0.16994427,0.44332996,-0.22843352,0.17227478,-0.27786717,-0.3572795,0.16423729,-0.83622867,-0.5351652,0.8002665,-0.23552848,0.3184401,0.15189515,-0.034719143,-0.3949773,0.42538857,0.48206106,-0.22797316,0.013462908,0.12278914,-0.25896713,0.7924464,0.36479294,-0.44825014,-0.7336053,-0.28397158,-0.16293576,0.6356756,0.1732245,-0.18735838,0.91400427,0.037541922,0.6389612,-0.3338916,0.18786968,0.67686707,0.05650055,0.88483924,-0.9767373,0.09563519,-0.5006588,-0.5080606,0.41472524,-0.23408177,-0.149442,-0.08364853,0.28176445,0.53389406,0.14345548,0.11873717,0.69194067,1.2254122,-0.2646705,0.1595693,1.0637627,0.858451
0.48971722,-0.82082886,-1.3666244,-0.10330703,0.22591282,-0.5932297,-1.2381771,-0.35640126,-0.40529868,-0.52046204,0.17256294,0.16489594,-0.39650515,1.1784116,0.040032085,-0.2440342,0.33191004,-0.5531552,-0.7144513,-0.24760222,0.93151814,0.1145902,-0.15868345,-0.64192086,0.40867987,0.43139148,-0.9495871,0.5311133,-0.5259275,0.83645386,1.4867606,0.36340111,0.29440424,0.06434461,-1.2068267,0.7960291,-0.62084556,0.48463234,0.9664609,-0.71439636,0.52048165,-0.0565599,-0.86587816,-0.6048098,0.34305528,0.08818037,-0.009492915,0.750101,-0.2123975,-0.113626935,-0.43454826,-0.14860485,-0.20440158,0.52947485,-0.32911724,0.45534322,-0.120228074,0.59153366,-0.9664257,-0.43850124,0.42151833,-0.252221,-0.34272787,0.60879594,-0.47626582,0.60942626,-0.5170764,0.10963448,-0.59051687,0.31973398,-0.14698759,0.58252215,0.4797789,-0.6555839,0.6440697,-0.31670493,0.33497733,-0.71155995,0.50096023,0.3692172,0.18675114,-0.042258408,-1.3098817,0.108405575,-0.26141065,-1.0325899,-0.8665524,-0.5130963,-0.8039478,0.082818605,-0.03470085,0.5360606,0.6669075,0.24619773,-0.062988535,1.5446306,-0.5922762,-0.32632825,1.6713849,0.5379318
0.13206887,-0.77425236,-0.41641754,-0.44220462,0.53832734,-0.47256634,0.16702238,-0.18585315,-0.13251577,-0.46529806,-0.22673802,-0.49685094,-0.51821595,-0.36731017,-0.553101,-0.03835258,0.18029581,-0.43197304,0.23686577,-0.18686625,0.2026736,0.8654568,0.21945707,0.15067962,0.10229521,0.16444038,-0.31462774,-0.3062575,-0.88418233,-0.19208607,0.74675554,0.6229237,0.07147846,0.6878496,-0.6825273,0.45358837,-0.4942815,-0.30783826,-0.2545978,-0.34856388,0.64198667,0.12063166,-0.6188463,-0.8331271,0.58340925,0.26376864,-0.055461314,-0.17861626,-0.004730372,0.36003044,0.089524016,0.18027872,0.16597319,-0.12500353,-0.2508221,0.418831,0.29964468,0.40080786,-0.5604384,0.5578183,-0.12896192,0.2814596,-0.6296872,0.2603836,-0.14838523,0.4919332,-0.6773783,-0.68855125,-0.5695161,0.0952796,-0.04998247,0.12243249,-0.09937479,-0.40215054,0.09618924,-0.7072167,0.60149866,-0.7890857,0.28411964,0.50558245,-0.00052033266,-0.11295763,-0.64097196,0.018196916,-0.11148604,-0.25723758,-0.4696393,-0.08707682,0.3089152,0.12371771,0.25886706,0.5108391,0.32355037,0.9142505,-0.07188778,0.48313028,0.41147873,-0.048071444,0.691485,0.27442896
0.015470586,0.023617519,-0.084526494,-0.20310077,1.2845435,-0.683068,0.2290204,-0.04852689,0.35262522,-0.88981026,-0.5889366,-1.1217027,-0.75847256,-0.43763307,0.2950733,-0.060375102,0.8257081,-0.16417143,-0.3517143,-0.19422452,0.081434496,1.1397555,0.5845556,-0.23751849,-0.5880586,-0.35897607,0.0019783266,-0.9348198,-1.6512295,-0.55824226,0.60079855,-0.07274578,-0.17638044,1.5990882,-1.0195897,-0.30509156,-0.6148907,-0.3741612,0.033114593,-0.62975466,0.8585613,0.84920853,-1.0820221,-1.4166414,0.3392672,0.8046047,-0.5091334,-0.37701938,-0.08787681,0.5466455,-0.09195759,-0.39379978,0.09227661,-0.55940795,0.40714765,-0.21429278,0.7752182,0.29313245,-1.3691039,0.7527202,-1.1162294,0.34998795,-1.0904388,0.031841747,0.40510482,0.34811828,-0.8620195,-0.9129397,-0.31282768,-0.45171937,0.16567741,-0.61134917,-0.35651866,-0.76596546,-0.35091463,-0.6010852,0.91382545,-0.7758134,0.21014646,-0.07904604,-0.8262007,0.5928362,-0.27975878,0.16438363,0.16510597,-0.78600967,-0.17990918,-0.34198985,0.86347485,-0.31443498,-0.36766458,0.9459869,0.27049544,1.0802301,0.36226958,0.9524322,1.1686367,-0.019829644,0.79736006,1.1650336
1.4020853,-0.1147894,-0.8121631,-1.2292647,0.8507185,-0.13416153,-0.93587714,0.50006235,0.51605356,-0.9752276,-0.3629282,0.1062196,0.15271224,0.26303867,-1.014841,0.800589,0.9487113,-0.38618335,0.037907634,-1.5459684,0.31026518,0.23840852,1.4338396,0.6408095,-0.5240088,-0.11696551,1.0640472,0.32930756,-1.3140709,0.9331097,0.6416908,0.78297937,0.679469,0.79599714,-0.75376946,-0.5401583,-1.5419853,-1.4003135,0.7203209,-1.8839061,0.74965924,0.1285383,-0.83578,-0.4155388,0.6010382,1.710765,-0.6455566,-0.293446,0.3680408,0.46235552,-0.04726976,-0.0065213535,-0.87632334,0.33206677,0.4845927,-0.89087105,-0.0073379227,0.18680963,-0.798739,-0.84308517,-0.1665192,-0.33615187,-1.1862739,0.8348433,0.24256437,1.2500857,0.9553917,-0.49615645,-0.066925265,-0.4374421,0.34666237,0.5468896,-0.21967195,0.029729523,-0.4757638,0.001366835,1.7145904,-0.62263453,0.82107466,1.0818671,-0.3394387,-0.58724594,-0.966539,1.03514,0.23443492,0.464047,-0.08728545,-0.56540626,-0.17865793,0.58447576,0.2805793,0.6313906,0.795463,1.5259217,0.36643055,0.6469569,1.4665271,0.44842428,1.1195542,1.4485939
-0.27318883,-0.9483663,-1.3634875,-0.8065703,0.6476564,-0.030397074,0.9714488,-0.7493176,0.2351895,-0.15931576,-0.8337641,-0.27556267,-0.65503556,-1.3772159,-1.2730392,-0.2900922,0.7784553,-1.9280806,1.3446618,-0.30740803,0.5695981,1.8687447,1.1517031,0.64029545,-0.1480167,0.20162171,-0.25202027,0.15780498,-1.5147877,-0.71257854,1.9009613,0.7390683,-0.17721657,1.9911002,-1.2701116,-0.14583613,-0.8814817,-1.3662337,-0.9473354,-0.31857845,1.2479796,-0.12938951,-0.600017,-0.8540992,0.4784615,1.211416,0.32050362,-0.2541262,-0.31277946,1.1294979,-0.42240742,1.167283,0.25135672,-0.3241958,-0.45091176,0.36862683,1.1655976,0.3657961,-1.4962561,0.72890675,-0.81348366,0.56202775,-2.292872,0.26465347,0.48650002,0.9272261,-0.628472,-0.9720818,-0.6294111,0.21693954,-0.5331736,0.26099122,-0.08884741,-1.0211138,-1.0117084,-1.5902642,2.0649772,-0.5620309,0.5540842,0.6466646,-1.159775,-0.7865886,-0.16042447,0.64170045,0.7017063,0.300467,-0.91201365,0.48278382,0.6133565,-0.6543993,0.19215415,0.20561665,0.021674026,1.2641193,-1.0621419,0.4757766,1.3175101,0.15943827,0.9921779,0.7291582
