0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.02252103,0.13718528,-0.0022114788,-0.039642833,-0.031004641,-0.3476195,0.0027788572,0.3656473,-0.12159665,-0.10970369,-0.111373216,-0.19561084,-0.008355491,0.09511921,0.019509088,-0.19671759,0.09267847,-0.11596065,0.04919225,-0.27961162,0.11981324,-0.030287595,0.15673107,-0.10273382,-0.08607464,0.01218169,-0.097977996,-0.040141784,-0.11455528,0.018695567,0.15118487,0.018377965,0.055352613,-0.033355568,-0.10991145,0.14474806,0.07056891,-0.12391261,-0.057713144,-0.21977451,0.05495563,-0.18059196,-0.06762353,-0.01768852,0.028480036,-0.112807855,-0.05000062,-0.06615993,0.02566194,0.058087744,0.031802647,-0.13685338,0.016416224,-0.06951383,-0.11184829,0.14028355,0.01714357,-0.012629505,-0.102174364,0.017549518,-0.017026527,0.021925434,0.05390624,0.047377687,-0.14811073,0.25307703,0.06952339,0.10277519,-0.23900747,0.13798542,-0.10205333,0.16326334,0.14104292,0.069092624,0.23923892,0.14621599,0.16015153,-0.11071594,-0.19486474,0.059613455,-0.11422221,-0.0022168504,-0.19591372,0.17787874,-0.057678264,0.011547093,0.06783806,0.06134371,0.17598031,0.2048958,0.19978814,0.07419989,-0.08809207,0.022284243,0.29856405,0.10249344,0.13454564,-0.14429893,0.10048011,-0.04762737
0.04100012,0.09787983,0.009945126,-0.02304928,-0.014065822,-0.28166822,0.017728224,0.27355534,-0.07879696,-0.10025217,-0.07496105,-0.17891179,-0.002147674,0.06848574,0.03585356,-0.14471304,0.04892782,-0.0860666,0.0299388,-0.19684389,0.097817644,-0.015092626,0.10053815,-0.07920197,-0.064945295,0.0022376894,-0.06932446,-0.05421547,-0.08812505,-0.0005753649,0.09552168,0.026368128,0.020041978,-0.018088857,-0.09431175,0.14371921,0.060524903,-0.10603399,-0.051286347,-0.1957511,0.030236596,-0.12150006,-0.027947055,-0.027708327,0.026025692,-0.06782671,-0.07850641,-0.058375068,0.017853264,0.034632485,0.0021843316,-0.1305647,0.02049909,-0.05844324,-0.08203371,0.11065345,0.01279873,0.0016538476,-0.082328714,0.006112161,-0.012078692,0.0070017916,0.04785329,0.0032125968,-0.11270247,0.19632415,0.047859482,0.090381324,-0.17779043,0.099884614,-0.08222234,0.14148508,0.10977337,0.05252973,0.19572316,0.11316923,0.13612428,-0.10106201,-0.15194544,0.039799068,-0.070009425,0.010638186,-0.16220608,0.1628301,-0.05382705,0.018738477,0.05200956,0.0319091,0.14934634,0.14775567,0.15288979,0.06771509,-0.05070252,0.037745625,0.21877265,0.09124147,0.075116895,-0.10915172,0.07775716,-0.043145362
0.015928421,0.07839409,0.0022453608,-0.03589686,0.0063616624,-0.16624743,-0.006520545,0.2036039,-0.06455242,-0.059874058,-0.048484437,-0.11582794,-0.0070169857,0.047191188,0.003833258,-0.10040057,0.05572509,-0.081891425,0.025017895,-0.15255788,0.05373696,-0.017444447,0.0720366,-0.06518883,-0.042449642,0.0065917936,-0.04362425,-0.003907148,-0.08342234,0.024142247,0.07902595,0.006188818,0.014839404,-0.054363675,-0.08305832,0.09607494,0.026961094,-0.0806886,-0.022059338,-0.093979605,0.024452198,-0.10642446,-0.044560663,-0.007664298,0.035494268,-0.060579207,-0.020624792,-0.050572965,0.0078074685,0.040762614,0.013581866,-0.09910701,-0.0051745772,-0.018325308,-0.07232259,0.07618143,-0.001997248,0.012050544,-0.05244459,0.009444215,0.013055486,0.009739152,0.038632113,0.022187755,-0.081800155,0.13987039,0.039756756,0.079980455,-0.119923726,0.07165825,-0.049052298,0.09864183,0.07044298,0.029523399,0.13438632,0.07358159,0.07295413,-0.0664797,-0.10305315,0.024096383,-0.061577875,0.0061993273,-0.102775395,0.11251687,-0.03178621,0.021794833,0.023666324,0.02819527,0.07492592,0.11841324,0.105410025,0.048605777,-0.03894888,0.021781927,0.16201182,0.04309725,0.08858879,-0.080151886,0.04780878,-0.026191996
0.0077257277,0.11202768,0.0053184773,-0.016845848,-0.033734027,-0.27538005,-0.0038952434,0.280921,-0.07549563,-0.07488612,-0.08632918,-0.14765319,-0.01344786,0.08515744,0.030666113,-0.14971168,0.0733807,-0.09228226,0.055462483,-0.20163113,0.095628634,-0.036354877,0.13135862,-0.0746947,-0.074240275,0.009325763,-0.063723974,-0.024314554,-0.062164653,0.0001063557,0.11520156,0.015824882,0.041423593,0.024361061,-0.0794084,0.09475544,0.06415295,-0.08189825,-0.045489267,-0.17219083,0.045992576,-0.12564777,-0.04174624,-0.0029858586,0.009609935,-0.09329404,-0.040307026,-0.039896894,0.0183337,0.041146815,0.027740201,-0.08377287,0.025071152,-0.055359554,-0.07638832,0.105451055,0.021254154,-0.002935297,-0.08420217,-0.004398096,-0.018287735,0.014732418,0.015228369,0.036708053,-0.098409824,0.18157786,0.06900673,0.07127245,-0.17709222,0.1260794,-0.079420865,0.11418703,0.11350597,0.053713817,0.17130803,0.10662273,0.15115847,-0.077147074,-0.1486633,0.03082658,-0.08837368,-0.014508978,-0.14880721,0.11880788,-0.03934033,-0.002122381,0.061953474,0.055635154,0.14053965,0.15406255,0.16952135,0.047532693,-0.08639646,0.029938227,0.22884408,0.086848676,0.103226766,-0.10770968,0.078228615,-0.033895545
0.0048838453,0.06949891,-0.010344351,-0.012207242,-0.034800086,-0.18254559,-0.0022297318,0.18755326,-0.054743256,-0.03493336,-0.06699888,-0.087067984,-0.005741062,0.06861062,0.0046261894,-0.09447027,0.0392249,-0.059515614,0.027496647,-0.13313161,0.057894945,-0.03271851,0.0981491,-0.033864137,-0.0454758,0.0062094755,-0.03526747,-0.01032816,-0.03565351,-0.0014706632,0.07811465,0.010259067,0.027850898,0.016486907,-0.043418337,0.057035234,0.046884473,-0.054121837,-0.038629226,-0.10270074,0.025425492,-0.08954805,-0.026861487,-0.007503733,-0.0048800632,-0.056065675,-0.02552412,-0.016521614,0.0074860174,0.023974756,0.019154886,-0.03366517,0.0092163505,-0.05135259,-0.044567347,0.06463753,0.014985861,-0.0054611885,-0.055515375,0.009758456,-0.015219178,-0.0012624356,0.0056414003,0.020168386,-0.07227644,0.11623254,0.037589896,0.0458077,-0.123180464,0.093833975,-0.03399231,0.056877647,0.072377816,0.053615406,0.107661135,0.07902785,0.079807185,-0.040489577,-0.099186584,0.02886861,-0.06540064,-0.016125072,-0.094949916,0.04306967,-0.030105954,-0.0024922362,0.02796161,0.042122036,0.10303515,0.108893745,0.1106352,0.016857851,-0.05568671,0.007479374,0.131575,0.057779822,0.06491079,-0.060542636,0.045243442,-0.030710986
-0.028510565,0.05556012,-0.0072770705,-0.00039570147,-0.02675096,-0.06319077,0.023106938,0.08702137,-0.022787787,-0.037483715,-0.036953583,-0.03323919,0.009437843,0.00013070076,-0.013224601,-0.046763316,0.028404927,-0.0077802045,0.0024265575,-0.057522606,0.007311196,0.021633452,0.037786797,-0.015258624,-0.019280769,0.01534597,-0.05664646,-0.009827116,-0.041819017,0.031632736,0.06474091,-0.026964134,0.05853838,-0.010371721,-0.037873812,0.017406208,0.0047361227,0.011799911,-0.01596287,-0.0420872,0.037522417,-0.037668794,-0.055704836,-0.004720378,0.008928712,-0.039160814,-0.0018644498,-0.00035520655,0.008436399,0.01222205,0.021234076,-0.019221468,-0.0137380315,-0.0070758034,-0.067230515,0.018712793,0.017727751,-0.044607174,-0.007854135,0.025656736,0.0027303766,0.038893886,0.044238966,0.02915936,-0.03016475,0.06502322,0.010182071,0.008841107,-0.07490365,-0.004205171,-0.030475046,0.050912887,0.016073873,0.011676951,0.053397924,0.02451147,0.023842003,-0.0051282183,-0.033180267,0.03198176,-0.018256726,-0.009088011,-0.032345265,0.05609988,-0.016127573,0.0060959295,0.052050274,0.03481151,0.027096372,0.043079555,0.058019638,0.045688313,-0.044047702,-0.017327823,0.10846007,0.033675924,0.023796804,-0.05136019,0.013120093,-0.012689999
0.015066874,0.093899645,0.0023220365,-0.024513375,-0.022520624,-0.22492138,0.007392244,0.24248147,-0.07899557,-0.0758937,-0.06701268,-0.12944955,-0.010506445,0.065271474,0.016831499,-0.12997517,0.06206808,-0.09123248,0.03346851,-0.18903932,0.08363471,-0.025506606,0.104282156,-0.06878443,-0.055772953,-0.0031134714,-0.06704834,-0.034307685,-0.06918841,0.020120801,0.0963031,0.009184343,0.032358617,-0.011023058,-0.07918533,0.10103483,0.045371175,-0.07527021,-0.042280313,-0.14179748,0.02967087,-0.11704811,-0.05108226,-0.007783555,0.014188305,-0.08009591,-0.03778235,-0.04429317,0.016787393,0.035154086,0.02156459,-0.09111817,0.012587499,-0.042689458,-0.07682225,0.08892157,0.020054195,-0.0073946575,-0.064851426,0.018433485,-0.009486873,0.022752848,0.03279841,0.022453751,-0.09113156,0.16561116,0.057015553,0.06423184,-0.1562943,0.094370626,-0.06390051,0.11577655,0.09249831,0.051220234,0.15859807,0.08853576,0.112273656,-0.07912483,-0.1271427,0.034673244,-0.07918691,-0.0001717735,-0.12833437,0.11552313,-0.03589376,0.008555319,0.04505622,0.04484819,0.11864799,0.13156387,0.13438499,0.05352299,-0.060273677,0.013978189,0.19545673,0.06885745,0.083227426,-0.09601159,0.06779059,-0.033036847
0.010207309,0.060369473,-0.004577819,-0.014569704,-0.027123801,-0.13837022,0.016220221,0.15008067,-0.054234814,-0.05111925,-0.041662715,-0.067650296,0.0039892397,0.0388535,-0.0010695108,-0.08178705,0.03557983,-0.05474849,0.015392904,-0.1103843,0.048010316,-0.003951724,0.056646314,-0.0397983,-0.036489736,0.013643305,-0.04971317,-0.018133309,-0.04818975,0.004299005,0.07216496,0.0049123247,0.036465827,-0.002914493,-0.053270247,0.061977707,0.022535847,-0.04696371,-0.04165105,-0.09973684,0.028462453,-0.068817146,-0.037520688,-0.006725358,0.008665071,-0.05118713,-0.020285362,-0.021895658,0.010021602,0.016418336,0.018696208,-0.054407444,-0.0014095532,-0.026365288,-0.0602442,0.057347715,0.011417908,-0.019643357,-0.05086766,0.011140719,-0.0004347188,0.013559543,0.04387798,0.015652154,-0.050927553,0.10371187,0.016900148,0.03973745,-0.10498254,0.055669554,-0.052708484,0.070736445,0.053312648,0.03307805,0.10279152,0.054287497,0.06549393,-0.03502227,-0.081034504,0.02003337,-0.05304814,-0.004617622,-0.08202532,0.069508,-0.0230341,-0.0035029354,0.03724595,0.04344663,0.07581297,0.08447928,0.082372986,0.05169408,-0.035077587,0.010790795,0.14160846,0.048112646,0.051533006,-0.06523546,0.038691625,-0.027433794
-0.0011817953,0.030279674,-0.0034874822,-0.0036940842,-0.009633161,-0.070391946,-0.001595644,0.06957783,-0.020840634,-0.02320448,-0.012450381,-0.042757384,-0.0025245347,0.014604552,0.010534928,-0.032129273,0.023433717,-0.020284636,0.0070045,-0.048011642,0.022323186,0.0029122836,0.032637138,-0.0238905,-0.01926543,-0.00061111595,-0.016910905,-0.0025233706,-0.017166082,0.010271058,0.02799177,0.0042808014,0.02197142,-0.0074687875,-0.028279765,0.031686902,0.014157471,-0.024437195,-0.00445102,-0.035906844,0.010161689,-0.026174804,-0.012090508,-0.0025269957,0.011074674,-0.010101228,-0.013842376,-0.00093954796,0.0017998964,0.00580559,-0.002539958,-0.035407506,0.008645291,-0.006674646,-0.014087701,0.024102066,0.007410701,0.0072672716,-0.0052246004,0.00067476486,-0.0004937735,0.0067425068,0.005828379,0.012067536,-0.03886671,0.057546288,0.01673177,0.025185803,-0.046233755,0.023406962,-0.02614413,0.026125973,0.027636398,0.0060830177,0.049655233,0.028167121,0.033033185,-0.018130543,-0.02831446,0.0051568365,-0.011132182,0.0053055985,-0.028819444,0.054982595,-0.007401578,0.009098905,0.021383157,0.010468168,0.03511268,0.03729522,0.038659565,0.017979134,-0.017767966,0.0025574844,0.06090129,0.021511843,0.022396296,-0.033122055,0.017002655,-0.0077697705
0.015600014,0.07757202,0.008201747,-0.028936803,0.007303709,-0.21114756,-0.015734252,0.22246087,-0.067722104,-0.06650722,-0.044878267,-0.13462165,-0.02481241,0.07020098,0.039330985,-0.09822938,0.056004636,-0.09839038,0.022031913,-0.18361971,0.06948634,-0.025083702,0.09586151,-0.077064805,-0.045914296,0.008337811,-0.039576683,-0.021723012,-0.06721229,0.014579232,0.075056896,0.013840096,0.026822068,-0.05043037,-0.08621079,0.114372335,0.044502113,-0.10468003,-0.009750359,-0.12086962,0.021631662,-0.09917757,-0.025065556,-0.0011555136,0.031842858,-0.05525825,-0.038470604,-0.05872752,-0.0016441417,0.0405269,-0.011289879,-0.10877072,0.006779258,-0.028844703,-0.03882215,0.096916765,0.0024917147,0.049314547,-0.06247876,-0.00089897984,0.0067039663,0.0028122026,0.011701975,0.010585017,-0.108952776,0.1632922,0.051435456,0.08895671,-0.15011254,0.094077446,-0.067346044,0.103527375,0.08955595,0.024636969,0.16504192,0.09527894,0.11008488,-0.07975689,-0.10539649,0.008490301,-0.062384173,0.0076568434,-0.10083692,0.13873407,-0.035349935,0.0075187674,0.03150724,0.03734751,0.10714883,0.10958282,0.115115896,0.03150841,-0.027792549,0.037560664,0.18014455,0.07193271,0.09080226,-0.073597744,0.054843433,-0.0184442
