0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.10655008,0.027960274,0.037725918,-0.014784861,-0.043012056,-0.1357395,0.06074419,0.19506367,-0.12860067,-0.10374466,-0.07259039,-0.17467201,-0.013285139,0.033459708,0.06207019,-0.12084644,0.094338186,-0.12970299,0.0062808334,-0.2096528,0.028875556,0.023322133,0.07958911,-0.005092858,0.04058028,0.054441568,-0.16124661,-0.035294898,-0.106333986,-0.01686647,0.10692293,0.03929392,-0.011263334,-0.058230523,-0.04935869,0.09748067,-0.011712929,-0.076188624,-0.059480447,-0.15954886,-0.0074405936,-0.090786465,-0.056613546,0.015689092,0.052233227,-0.033487458,-0.15643612,-0.03824209,0.064962745,0.078560166,-0.0142626185,-0.101483576,-0.049360212,-0.02876278,-0.13236475,0.041272573,0.030834612,-0.03551407,-0.12436797,0.01998651,0.024484038,0.024046639,0.108356744,-0.017181477,-0.15397349,0.12520476,0.09006187,0.02724957,-0.14418744,0.0612184,0.003786079,0.10945294,0.087436706,-0.022730151,0.09753972,0.09330468,0.0821773,-0.022794737,-0.112999484,-0.030397566,-0.097563215,0.00349958,-0.062388193,0.17789114,-0.08741113,-0.024155216,0.053904895,0.098763734,0.12990703,0.0656636,0.10458783,0.09488308,-0.028849967,0.03445357,0.20567496,0.13122652,0.08022485,-0.08116251,0.12681948,-0.02911916
-0.1157318,0.02180619,0.03287429,-0.013185271,-0.04028622,-0.1490471,0.073625386,0.20602998,-0.120012194,-0.11521873,-0.09277979,-0.18839492,-0.0042462633,0.049899664,0.06888956,-0.10600416,0.096501805,-0.14011197,0.010003278,-0.19601828,0.022954302,0.031453848,0.08197434,0.007264195,0.030740334,0.06032509,-0.17942216,-0.020457994,-0.10164471,-0.019291976,0.1075585,0.04274631,-0.0086697815,-0.047295343,-0.058026098,0.10959597,-0.0072174147,-0.07391041,-0.071174614,-0.16515619,-0.034329,-0.08284745,-0.06700751,0.004984551,0.05648034,-0.030414846,-0.17431447,-0.047285605,0.07489733,0.086410604,-0.026542507,-0.09146369,-0.042808816,-0.04006392,-0.12160403,0.041318785,0.0330528,-0.041571185,-0.13511911,0.029567003,0.028005484,0.01428645,0.110596016,-0.034649733,-0.16652504,0.0978267,0.07512904,0.011340041,-0.14651021,0.06766126,0.0014387044,0.092964575,0.101683244,-0.03963898,0.10612535,0.105501406,0.08998785,-0.046071146,-0.12187532,-0.030805834,-0.10235999,0.010158827,-0.05566621,0.1832805,-0.104709946,-0.026484346,0.04920627,0.12011228,0.12873295,0.056979403,0.11436066,0.101838954,-0.026436057,0.04120168,0.20981744,0.1346137,0.07826557,-0.07872495,0.12882198,-0.016012894
-0.034175634,0.0062084934,0.022952478,-0.023440437,-0.007363526,-0.05020826,0.03889192,0.10132131,-0.06488184,-0.04585085,-0.030352833,-0.08785407,-0.008319753,0.02589955,0.019209882,-0.06389938,0.042105757,-0.04731386,0.0026701947,-0.10106904,0.010119454,0.007771563,0.02757739,0.0025668629,0.023852909,0.031578533,-0.070304625,-0.008183862,-0.042010535,-0.0128047345,0.05549644,0.020000441,-0.0037104036,-0.028363213,-0.019154726,0.040413976,-0.0021219735,-0.037261605,-0.018215083,-0.08052786,0.0037489133,-0.030827397,-0.033487942,0.0100185685,0.034822922,-0.020412214,-0.06208771,-0.013337137,0.019631,0.032134384,-0.013303325,-0.053649656,-0.030786565,-0.02297526,-0.053236634,0.012410178,0.011183866,-0.0063455687,-0.045123924,0.029884158,0.0012553696,0.017594164,0.07056906,-0.014312351,-0.07684404,0.060908932,0.04906381,0.022113485,-0.07603256,0.042390652,0.002791713,0.05923799,0.03898372,-0.00814495,0.051646173,0.031091457,0.032691117,-0.016166484,-0.041219894,-0.006155806,-0.048693497,-0.0025394615,-0.029208653,0.07836271,-0.042416193,0.0009447724,0.03291638,0.038157873,0.06043686,0.025382355,0.03352347,0.026925882,0.009455377,0.0141818505,0.091088496,0.042765852,0.03913762,-0.04358812,0.05413807,-0.013449825
-0.13800423,0.027736379,0.03699674,-0.028228011,-0.04594652,-0.13385768,0.075635865,0.19137554,-0.10051197,-0.10300494,-0.073468536,-0.16822958,0.007896089,0.023578143,0.059517715,-0.12299996,0.1113563,-0.13360941,-0.0044950848,-0.18358432,0.035192903,0.022515828,0.071267284,-0.025154969,0.0288705,0.0541248,-0.16960526,-0.047279224,-0.104575366,-0.027590172,0.10076652,0.044101022,-0.011185842,-0.05956765,-0.04155586,0.1045926,-0.030091075,-0.06290397,-0.051099543,-0.17015438,-0.0061934763,-0.08022744,-0.04232315,0.014375124,0.052220248,-0.048698246,-0.15338162,-0.030664021,0.06932929,0.078361854,0.0046416586,-0.0993708,-0.047267184,-0.014435128,-0.14673713,0.045145888,0.027109696,-0.06515191,-0.11469163,0.023726584,0.03070073,0.019891135,0.09753623,-0.024910342,-0.1482344,0.11817431,0.074794605,0.015251008,-0.13260424,0.06838581,0.0073438217,0.111683585,0.09373452,-0.025669524,0.09321103,0.090930246,0.081279226,-0.029574536,-0.10169223,-0.027334422,-0.09421627,0.00925981,-0.073386244,0.18645176,-0.08422131,-0.02524206,0.05790778,0.11557336,0.122868806,0.08644978,0.123136275,0.093645185,-0.034442548,0.026381498,0.21510002,0.1353745,0.087288246,-0.07856454,0.1277482,-0.030781562
-0.07160654,0.0002504393,0.03642869,-0.02000591,-0.029658394,-0.059705112,0.02890471,0.110734224,-0.061648462,-0.053664174,-0.03598846,-0.09219905,0.011131947,0.012333965,0.030930683,-0.07781819,0.06679637,-0.057094883,0.008835901,-0.109837666,0.022660024,0.011031549,0.02954959,-0.0077998145,0.01746212,0.024286065,-0.10808075,-0.02309958,-0.05505385,-0.020277198,0.052604206,0.025386337,-0.0015719658,-0.042496886,-0.02897375,0.05493696,-0.009047365,-0.030733956,-0.018507574,-0.08149581,0.011731185,-0.052386116,-0.01697743,0.012145051,0.02372309,-0.03347414,-0.09011864,-0.007347414,0.0254535,0.038464684,-0.0018937,-0.055333797,-0.031675797,-0.016733201,-0.073766015,0.013688936,0.023187885,-0.024632491,-0.059388086,0.033513933,0.023822304,0.022047834,0.058826875,-0.016701143,-0.088731155,0.07670812,0.05959759,0.013789567,-0.06859148,0.03613024,0.0020662425,0.065644145,0.042693112,-0.020079268,0.06111657,0.040555276,0.034018416,-0.006855703,-0.04702775,-0.013414406,-0.06370682,0.015673205,-0.05514983,0.11326379,-0.05496865,-0.0013692926,0.024746383,0.06398214,0.08142704,0.04562224,0.06276451,0.054635134,-0.007192712,0.028684162,0.11206969,0.08096494,0.04531291,-0.04515382,0.068420336,-0.018345714
-0.025098281,0.0091184685,0.006429093,-0.005619163,-0.0070136036,-0.05398847,0.027753614,0.09069001,-0.059741013,-0.046735026,-0.016797433,-0.07481435,-0.010043976,0.009044242,0.03500762,-0.043620303,0.03930421,-0.05920462,-0.0018431878,-0.102768406,-0.0056828647,0.0035110023,0.044954885,-0.007817389,0.013188084,0.024193708,-0.06435742,-0.012305409,-0.05321417,-0.018622331,0.047577444,0.008300536,-0.0036275282,-0.017605126,-0.022628175,0.040316116,0.0087667955,-0.043994382,-0.030613413,-0.07636973,-0.0049817627,-0.043839592,-0.036187407,0.0045603784,0.030104982,-0.002542076,-0.05180644,-0.022645982,0.018847976,0.040404767,-0.008260433,-0.038872793,-0.019652126,-0.021504208,-0.07278073,0.007967516,0.016982911,-0.0044184383,-0.057500392,0.004894674,0.013053261,0.004648551,0.04722989,-0.00728301,-0.07248326,0.062889285,0.031166334,0.017445857,-0.07346749,0.027648238,-0.0047190064,0.05036937,0.029337855,0.0010016009,0.048061427,0.029155476,0.03452023,-0.0015163004,-0.041474555,-0.0111311115,-0.047417387,0.0007693992,-0.03508067,0.06882262,-0.037206102,-0.011550312,0.013867715,0.024984447,0.05341694,0.029001663,0.034450755,0.040061206,-0.015755724,0.012068622,0.08879993,0.051889036,0.028241707,-0.045261808,0.058745153,-0.008862747
-0.0885508,0.018909723,0.03601252,-0.023515686,-0.030141361,-0.11654917,0.058702286,0.17953888,-0.10360813,-0.09374455,-0.065213606,-0.1604669,-0.010334804,0.02575621,0.051382452,-0.103745244,0.08267912,-0.11623092,-0.0021910935,-0.17622043,0.020040575,0.02500661,0.065727144,-0.003986047,0.02880987,0.05800686,-0.13607107,-0.021060022,-0.0805264,-0.020682164,0.09549899,0.034634788,-0.006413557,-0.045568265,-0.046018343,0.088098,-0.008408917,-0.073316164,-0.048070304,-0.14211835,-0.00599418,-0.07992666,-0.057282317,0.01648003,0.050548762,-0.034189727,-0.1349378,-0.037805427,0.05682538,0.0713123,-0.01898544,-0.09334509,-0.031514533,-0.029394649,-0.105566554,0.028966125,0.028463908,-0.0373698,-0.109410845,0.022403901,0.017428946,0.01567696,0.0990503,-0.029059667,-0.13654964,0.10610158,0.07562769,0.01800225,-0.12884124,0.063807234,0.001423978,0.08901902,0.06949231,-0.01791142,0.08827271,0.08911834,0.06598723,-0.0291735,-0.09953847,-0.030155124,-0.09347815,0.0017273567,-0.055564933,0.1499735,-0.077487685,-0.019777363,0.040765025,0.09977757,0.10619036,0.056891467,0.08869852,0.081326865,-0.021583598,0.031121371,0.18407735,0.10834357,0.071445815,-0.06910841,0.105367325,-0.023912871
-0.050849676,0.010217189,0.014457413,-0.012142601,-0.01939725,-0.07326735,0.027926322,0.1098118,-0.06798041,-0.0535201,-0.030817116,-0.09801899,0.0047256276,0.023005486,0.033520646,-0.06775969,0.04958783,-0.06316196,0.0068109375,-0.113965034,0.018397607,0.01285205,0.046322487,-0.0059291134,0.015264986,0.026856186,-0.08917433,-0.016041765,-0.059939858,-0.011962096,0.06102729,0.025763635,-0.006184573,-0.030619726,-0.017301613,0.052901924,-0.0051903296,-0.055134658,-0.035720848,-0.08232538,0.00020313838,-0.051460236,-0.037261233,0.011980949,0.02837867,-0.015126351,-0.08244982,-0.015075833,0.0313151,0.047128703,-0.0052591404,-0.05477027,-0.021482479,-0.024654835,-0.07691772,0.026637465,0.015271987,-0.029588355,-0.06749118,0.019221477,0.011947015,0.015555295,0.058793105,-0.01704918,-0.08650358,0.073962644,0.045010902,0.016959751,-0.08202467,0.034241475,-0.0018632293,0.05692924,0.045907393,-0.01719972,0.06090746,0.05109716,0.041902363,-0.0037673612,-0.058437437,-0.010496198,-0.06088084,0.008711349,-0.0363212,0.1026861,-0.04343023,-0.010304451,0.02469542,0.05310862,0.086775586,0.034344543,0.05701215,0.058983635,-0.012802676,0.02151742,0.1124546,0.07291878,0.04044904,-0.044705756,0.06681269,-0.01626496
-0.03296428,0.0060040304,0.0072330115,-0.004755914,-0.022326458,-0.040752564,0.020320559,0.05003238,-0.03453932,-0.026893567,-0.022217862,-0.045143638,0.0016462118,0.013102525,0.015008177,-0.03110428,0.029810678,-0.02538079,-0.0019961018,-0.05162004,0.011733643,0.011208927,0.013376368,-0.0062718876,0.00766721,0.01949659,-0.051197216,-0.0004346659,-0.024178063,-0.006648025,0.031332463,0.016044013,0.0038963223,-0.01188304,-0.01059837,0.025782645,-0.0015208514,-0.018126786,-0.011104149,-0.044864763,-0.0015574017,-0.017035058,-0.021677438,0.014086382,0.017193176,-0.0125287045,-0.049222566,-0.011252217,0.018498803,0.024003867,0.0009236796,-0.027408032,-0.011206166,-0.007000944,-0.027663723,0.008179159,0.005176826,-0.010833717,-0.029430037,0.00825939,0.007216049,0.008008338,0.023723096,-0.005817624,-0.044263985,0.031383775,0.023258118,0.0111473035,-0.040930137,0.019261071,-0.009682914,0.029838976,0.025151163,-0.006320836,0.03815829,0.028202754,0.022652911,-0.006012677,-0.033769473,-0.0056811613,-0.027028663,0.0059400504,-0.013177113,0.049976695,-0.02555602,-0.0069521186,0.017545126,0.025818883,0.030729473,0.021286678,0.03555937,0.02318673,-0.0089466255,0.018007802,0.051413152,0.029096954,0.022137664,-0.009779093,0.039234784,-0.0032009473
-0.038962755,0.007097175,0.021298112,-0.021403532,-0.017518131,-0.07444687,0.038235325,0.0844042,-0.06886708,-0.038001947,-0.061100714,-0.06811974,0.005380901,0.009537292,0.019695705,-0.07674795,0.02247717,-0.051297512,0.0058661276,-0.12117417,0.018077876,0.021639643,0.03796894,0.008384072,0.0030907725,0.0040060747,-0.07721025,-0.002304775,-0.03259064,-0.014061832,0.05696269,0.030329216,0.015708638,-0.019846078,-0.005200737,0.06615717,-0.006858933,-0.025774179,0.0064824987,-0.087384485,-0.0074070324,-0.048419997,-0.029093115,0.025974758,0.021438038,0.0018657087,-0.07490774,-0.027840931,0.010156935,0.03808324,-0.014599824,-0.03690074,-0.03377991,-0.0119067365,-0.036743794,0.025338372,0.027368322,-0.015897308,-0.036736544,0.021782612,-0.0063333195,0.022944352,0.028697418,-0.020625647,-0.099668294,0.046436362,0.0496598,0.01755611,-0.095483795,0.03899047,-0.0048457216,0.04684684,0.051212445,-0.0017878948,0.046473067,0.036413696,0.029459072,-0.036013067,-0.043692585,-0.0024407227,-0.030339988,0.0023652208,-0.032574147,0.07685022,-0.03973176,0.0003296501,0.025872191,0.047995824,0.06270949,0.019387515,0.020697672,0.020364856,-0.00017259555,0.0070280456,0.09163067,0.03148274,0.042611554,-0.04788274,0.043134008,-0.008216412
